expenditure_id,grant_id,project_id,activity_id,budget_line_id,account_id,cost_centre_id,location_id,period_id,transaction_date,transaction_type,vendor_id,staff_id,procurement_id,description,amount_original,original_currency,exchange_rate,amount_usd,amount_grant_currency,authorised_by,posted_by,posted_date,document_reference,payment_method,payment_reference,is_reversal,reversal_reference,notes
EXP-2025-05857,GRT-2023-003,PRJ-2023-006,ACT-0021,BDL-0081,ACC-5402,CC-PRG-WEE,LOC-KIL-001,FP-2025-09,2025-09-04,Utilities,,,,Utilities - PRJ-2023-006 - Sep 2025,232000.0,TZS,2462.47,94.21,94.21,STF-009,STF-004,2025-09-06,INV-9001-2025-5857,Mobile Money,CHQ-30523,False,,
EXP-2025-05858,GRT-2023-005,PRJ-2023-010,ACT-0054,BDL-0153,ACC-5002,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-15,Salary Payment,,STF-113,,Salary Payment - PRJ-2023-010 - Oct 2025,3524000.0,TZS,2521.74,1397.45,1397.45,STF-004,STF-003,2025-10-18,INV-1754-2025-5858,Bank Transfer,TRF-20251015-5858,False,,
EXP-2025-05859,GRT-2024-002,PRJ-2024-003,ACT-0047,BDL-0172,ACC-5402,CC-PRG-CHP,LOC-ARU-003,FP-2025-10,2025-10-01,Utilities,,,,Utilities - PRJ-2024-003 - Oct 2025,237000.0,TZS,2528.82,93.72,93.72,STF-008,STF-002,2025-10-05,INV-1318-2025-5859,Mobile Money,CHQ-95016,False,,
EXP-2025-05860,GRT-2023-001,PRJ-2023-001,ACT-0003,BDL-0021,ACC-5303,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-27,ICT Equipment,VND-0112,,,ICT Equipment - PRJ-2023-001 - Oct 2025,1182000.0,TZS,2552.18,463.13,463.13,STF-007,STF-005,2025-10-28,INV-4289-2025-5860,Cash,CHQ-27823,False,,
EXP-2025-05861,GRT-2024-001,PRJ-2024-007,ACT-0076,BDL-0097,ACC-5302,CC-PRG-AGR,LOC-ARU-002,FP-2025-10,2025-10-19,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2024-007 - Oct 2025,200000.0,TZS,2518.13,79.42,79.42,STF-010,STF-002,2025-10-20,INV-8337-2025-5861,Bank Transfer,TRF-20251019-5861,False,,
EXP-2025-05862,GRT-2024-004,PRJ-2024-006,ACT-0067,BDL-0214,ACC-5003,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-05,Consultancy Fee,VND-0015,,PRC-2025-1359,Consultancy Fee - PRJ-2024-006 - Oct 2025,634000.0,TZS,2498.95,253.71,253.71,STF-006,STF-002,2025-10-06,INV-2722-2025-5862,Cash,CHQ-52503,False,,
EXP-2025-05863,GRT-2023-003,PRJ-2023-006,ACT-0022,BDL-0068,ACC-5203,CC-PRG-WEE,LOC-KIL-001,FP-2025-10,2025-10-14,Facilitator Fee,,STF-056,,Facilitator Fee - PRJ-2023-006 - Oct 2025,587000.0,TZS,2533.65,231.68,231.68,STF-006,STF-006,2025-10-17,INV-1215-2025-5863,Mobile Money,CHQ-76904,False,,
EXP-2025-05864,GRT-2024-001,PRJ-2024-001,ACT-0038,BDL-0094,ACC-5403,CC-PRG-AGR,LOC-MAN-001,FP-2025-10,2025-10-10,Communication,,,,Communication - PRJ-2024-001 - Oct 2025,218000.0,TZS,2460.4,88.6,88.6,STF-008,STF-004,2025-10-15,INV-2107-2025-5864,Bank Transfer,TRF-20251010-5864,False,,
EXP-2025-05865,GRT-2023-001,PRJ-2023-002,ACT-0007,BDL-0011,ACC-5305,CC-PRG-HLT,LOC-KIL-002,FP-2025-10,2025-10-05,Office Supplies,VND-0022,,PRC-2025-1638,Office Supplies - PRJ-2023-002 - Oct 2025,98000.0,TZS,2548.02,38.46,38.46,STF-003,STF-002,2025-10-07,INV-6770-2025-5865,Bank Transfer,TRF-20251005-5865,False,,
EXP-2025-05866,GRT-2023-003,PRJ-2023-013,ACT-0081,BDL-0078,ACC-5202,CC-PRG-HLT,LOC-ARU-001,FP-2025-10,2025-10-19,Training Materials,,,,Training Materials - PRJ-2023-013 - Oct 2025,118000.0,TZS,2454.68,48.07,48.07,STF-006,STF-002,2025-10-21,INV-9506-2025-5866,Bank Transfer,TRF-20251019-5866,False,,
EXP-2025-05867,GRT-2024-001,PRJ-2024-007,ACT-0075,BDL-0089,ACC-5401,CC-PRG-AGR,LOC-ARU-002,FP-2025-10,2025-10-29,Office Rent,VND-0084,,,Office Rent - PRJ-2024-007 - Oct 2025,2404000.0,TZS,2513.24,956.53,956.53,STF-001,STF-004,2025-11-03,INV-4905-2025-5867,Mobile Money,CHQ-33337,False,,
EXP-2025-05868,GRT-2022-004,PRJ-2023-005,ACT-0018,BDL-0132,ACC-5003,CC-PRG-EDU,LOC-KIL-001,FP-2025-10,2025-10-10,Consultancy Fee,VND-0062,,,Consultancy Fee - PRJ-2023-005 - Oct 2025,603000.0,TZS,2507.86,240.44,240.44,STF-003,STF-004,2025-10-14,INV-3367-2025-5868,Cheque,CHQ-89798,False,,
EXP-2025-05869,GRT-2022-004,PRJ-2023-005,ACT-0018,BDL-0119,ACC-5001,CC-PRG-EDU,LOC-KIL-001,FP-2025-10,2025-10-06,Salary Payment,,STF-036,,Salary Payment - PRJ-2023-005 - Oct 2025,1871000.0,TZS,2469.05,757.78,757.78,STF-009,STF-004,2025-10-07,INV-7268-2025-5869,Cheque,CHQ-17044,False,,
EXP-2025-05870,GRT-2023-003,PRJ-2023-013,ACT-0079,BDL-0067,ACC-5101,CC-PRG-HLT,LOC-ARU-001,FP-2025-10,2025-10-21,Domestic Travel,,STF-120,,Domestic Travel - PRJ-2023-013 - Oct 2025,421000.0,TZS,2486.94,169.28,169.28,STF-006,STF-004,2025-10-25,INV-9601-2025-5870,Mobile Money,CHQ-79515,False,,
EXP-2025-05871,GRT-2024-001,PRJ-2024-002,ACT-0042,BDL-0094,ACC-5404,CC-PRG-AGR,LOC-KIL-004,FP-2025-10,2025-10-19,M&E Activities,,,,M&E Activities - PRJ-2024-002 - Oct 2025,1128000.0,TZS,2494.21,452.25,452.25,STF-009,STF-005,2025-10-24,INV-4870-2025-5871,Bank Transfer,TRF-20251019-5871,False,,
EXP-2025-05872,GRT-2024-002,PRJ-2024-004,ACT-0051,BDL-0157,ACC-5403,CC-PRG-CHP,LOC-MAN-004,FP-2025-10,2025-10-16,Communication,,,,Communication - PRJ-2024-004 - Oct 2025,226000.0,TZS,2510.36,90.03,90.03,STF-008,STF-002,2025-10-19,INV-4096-2025-5872,Bank Transfer,TRF-20251016-5872,False,,
EXP-2025-05873,GRT-2023-003,PRJ-2023-006,ACT-0022,BDL-0061,ACC-5405,CC-PRG-WEE,LOC-KIL-001,FP-2025-10,2025-10-26,Community Outreach,,,,Community Outreach - PRJ-2023-006 - Oct 2025,668000.0,TZS,2536.92,263.31,263.31,STF-005,STF-003,2025-10-31,INV-8663-2025-5873,Cash,CHQ-96886,False,,
EXP-2025-05874,GRT-2024-004,PRJ-2024-006,ACT-0066,BDL-0216,ACC-5401,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-10,Office Rent,VND-0125,,,Office Rent - PRJ-2024-006 - Oct 2025,1991000.0,TZS,2494.21,798.25,798.25,STF-005,STF-003,2025-10-15,,Cheque,CHQ-53451,False,,
EXP-2025-05875,GRT-2024-002,PRJ-2024-003,ACT-0048,BDL-0156,ACC-5403,CC-PRG-CHP,LOC-ARU-003,FP-2025-10,2025-10-15,Communication,,,,Communication - PRJ-2024-003 - Oct 2025,79000.0,TZS,2550.35,30.98,30.98,STF-009,STF-004,2025-10-17,INV-8719-2025-5875,Mobile Money,CHQ-12488,False,,
EXP-2025-05876,GRT-2023-004,PRJ-2023-009,ACT-0036,BDL-0102,ACC-5302,CC-PRG-CLR,LOC-MAN-003,FP-2025-10,10-06-2025,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-009 - Oct 2025,295000.0,TZS,2469.85,119.44,119.44,STF-002,STF-002,2025-10-10,,Bank Transfer,TRF-20251006-5876,False,,
EXP-2025-05877,GRT-2023-002,PRJ-2023-012,ACT-0072,BDL-0026,ACC-5203,CC-PRG-EDU,LOC-ARU-001,FP-2025-10,2025-10-20,Facilitator Fee,,STF-038,,Facilitator Fee - PRJ-2023-012 - Oct 2025,289000.0,TZS,2451.12,117.91,117.91,STF-003,STF-005,2025-10-24,INV-8264-2025-5877,Bank Transfer,TRF-20251020-5877,False,,
EXP-2025-05878,GRT-2023-001,PRJ-2023-001,ACT-0002,BDL-0007,ACC-5301,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-05,Medical Supplies,VND-0148,,,Medical Supplies - PRJ-2023-001 - Oct 2025,2321000.0,TZS,2510.84,924.39,924.39,STF-008,STF-006,2025-10-09,,Bank Transfer,TRF-20251005-5878,False,,
EXP-2025-05879,GRT-2023-003,PRJ-2023-006,ACT-0025,BDL-0069,ACC-5103,CC-PRG-WEE,LOC-KIL-001,FP-2025-10,2025-10-15,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-006 - Oct 2025,404000.0,TZS,2482.99,162.71,162.71,STF-008,STF-002,2025-10-18,INV-9250-2025-5879,Bank Transfer,TRF-20251015-5879,False,,
EXP-2025-05880,GRT-2024-001,PRJ-2024-007,ACT-0076,BDL-0098,ACC-5103,CC-PRG-AGR,LOC-ARU-002,FP-2025-10,2025-10-22,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2024-007 - Oct 2025,437000.0,TZS,2516.18,173.68,173.68,STF-010,STF-005,2025-10-27,INV-9379-2025-5880,Cash,CHQ-79135,False,,
EXP-2025-05881,GRT-2022-004,PRJ-2023-005,ACT-0020,BDL-0123,ACC-5404,CC-PRG-EDU,LOC-KIL-001,FP-2025-10,2025-10-01,M&E Activities,,,,M&E Activities - PRJ-2023-005 - Oct 2025,571000.0,TZS,2511.9,227.32,227.32,STF-004,STF-002,2025-10-03,INV-1081-2025-5881,Cheque,,False,,
EXP-2025-05882,GRT-2024-002,PRJ-2024-003,ACT-0047,BDL-0173,ACC-5301,CC-PRG-CHP,LOC-ARU-003,FP-2025-10,2025-10-08,Medical Supplies,VND-0036,,PRC-2025-0607,Medical Supplies - PRJ-2024-003 - Oct 2025,1977000.0,TZS,2505.83,788.96,788.96,STF-002,STF-006,2025-10-09,INV-1123-2025-5882,Mobile Money,CHQ-36865,False,,
EXP-2025-05883,GRT-2024-002,PRJ-2024-003,ACT-0047,BDL-0168,ACC-5403,CC-PRG-CHP,LOC-ARU-003,FP-2025-10,2025-10-02,Communication,,,,Communication - PRJ-2024-003 - Oct 2025,212000.0,TZS,2456.9,86.29,86.29,STF-003,STF-002,2025-10-03,INV-4074-2025-5883,Bank Transfer,TRF-20251002-5883,False,,
EXP-2025-05884,GRT-2023-003,PRJ-2023-013,ACT-0077,BDL-0077,ACC-5405,CC-PRG-HLT,LOC-ARU-001,FP-2025-10,2025-10-23,Community Outreach,,,,Community Outreach - PRJ-2023-013 - Oct 2025,633000.0,TZS,2451.4,258.22,258.22,STF-001,STF-006,2025-10-25,INV-7810-2025-5884,Bank Transfer,TRF-20251023-5884,False,,
EXP-2025-05885,GRT-2023-001,PRJ-2023-002,ACT-0006,BDL-0017,ACC-5403,CC-PRG-HLT,LOC-KIL-002,FP-2025-10,2025-10-18,Communication,,,,Communication - PRJ-2023-002 - Oct 2025,114000.0,TZS,2483.83,45.9,45.9,STF-006,STF-005,2025-10-22,INV-8749-2025-5885,Bank Transfer,TRF-20251018-5885,False,,
EXP-2025-05886,GRT-2023-003,PRJ-2023-006,ACT-0022,BDL-0070,ACC-5101,CC-PRG-WEE,LOC-KIL-001,FP-2025-10,2025-10-11,Domestic Travel,,STF-095,,Domestic Travel - PRJ-2023-006 - Oct 2025,355000.0,TZS,2492.16,142.45,142.45,STF-004,STF-006,2025-10-14,INV-3984-2025-5886,Bank Transfer,TRF-20251011-5886,False,,
EXP-2025-05887,GRT-2024-001,PRJ-2024-001,ACT-0039,BDL-0085,ACC-5301,CC-PRG-AGR,LOC-MAN-001,FP-2025-10,2025-10-10,Medical Supplies,VND-0027,,,Medical Supplies - PRJ-2024-001 - Oct 2025,1673000.0,TZS,2485.23,673.18,673.18,STF-010,STF-003,2025-10-13,INV-7352-2025-5887,Cash,CHQ-34256,False,,
EXP-2025-05888,GRT-2023-001,PRJ-2023-001,ACT-0001,BDL-0017,ACC-5202,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-29,Training Materials,,,,Training Materials - PRJ-2023-001 - Oct 2025,222000.0,TZS,2453.04,90.5,90.5,STF-003,STF-005,2025-10-31,INV-5116-2025-5888,Mobile Money,CHQ-54424,False,,
EXP-2025-05889,GRT-2023-004,PRJ-2023-008,ACT-0031,BDL-0106,ACC-5302,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-21,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-008 - Oct 2025,1226000.0,TZS,2554.67,479.91,479.91,STF-006,STF-005,2025-10-24,INV-5802-2025-5889,Cheque,CHQ-59664,False,,
EXP-2025-05890,GRT-2023-002,PRJ-2023-012,ACT-0073,BDL-0040,ACC-5003,CC-PRG-EDU,LOC-ARU-001,FP-2025-10,2025-10-23,Consultancy Fee,VND-0093,,,Consultancy Fee - PRJ-2023-012 - Oct 2025,621000.0,TZS,2521.42,246.29,246.29,STF-005,STF-006,2025-10-27,INV-9373-2025-5890,Mobile Money,CHQ-18326,False,,
EXP-2025-05891,GRT-2021-001,PRJ-2023-007,ACT-0029,BDL-0195,ACC-5003,CC-PRG-WEE,LOC-ARU-001,FP-2025-10,2025-10-14,Consultancy Fee,VND-0061,,PRC-2025-1929,Consultancy Fee - PRJ-2023-007 - Oct 2025,2100000.0,TZS,2488.05,844.03,844.03,STF-006,STF-005,2025-10-16,INV-8677-2025-5891,Bank Transfer,TRF-20251014-5891,False,,
EXP-2025-05892,GRT-2024-001,PRJ-2024-002,ACT-0045,BDL-0087,ACC-5001,CC-PRG-AGR,LOC-KIL-004,FP-2025-10,2025-10-25,Salary Payment,,STF-099,,Salary Payment - PRJ-2024-002 - Oct 2025,1417000.0,TZS,2464.31,575.01,575.01,STF-003,STF-005,2025-10-30,INV-3567-2025-5892,Cash,CHQ-15570,False,,
EXP-2025-05893,GRT-2023-002,PRJ-2023-012,ACT-0070,BDL-0036,ACC-5402,CC-PRG-EDU,LOC-ARU-001,FP-2025-10,2025-10-14,Utilities,,,,Utilities - PRJ-2023-012 - Oct 2025,433000.0,TZS,2542.41,170.31,170.31,STF-008,STF-005,2025-10-17,INV-9017-2025-5893,Bank Transfer,TRF-20251014-5893,False,,
EXP-2025-05894,GRT-2022-004,PRJ-2023-005,ACT-0019,BDL-0121,ACC-5403,CC-PRG-EDU,LOC-KIL-001,FP-2025-10,2025-10-30,Communication,,,,Communication - PRJ-2023-005 - Oct 2025,77000.0,TZS,2479.06,31.06,31.06,STF-003,STF-003,2025-11-03,INV-3290-2025-5894,Cheque,,False,,
EXP-2025-05895,GRT-2023-003,PRJ-2023-013,ACT-0080,BDL-0065,ACC-5002,CC-PRG-HLT,LOC-ARU-001,FP-2025-10,2025-10-15,Salary Payment,,STF-060,,Salary Payment - PRJ-2023-013 - Oct 2025,5143000.0,TZS,2460.74,2090.02,2090.02,STF-006,STF-005,2025-10-17,,Bank Transfer,TRF-20251015-5895,False,,
EXP-2025-05896,GRT-2023-002,PRJ-2023-004,ACT-0016,BDL-0031,ACC-5001,CC-PRG-EDU,LOC-ARU-002,FP-2025-10,2025-10-17,Salary Payment,,STF-097,,Salary Payment - PRJ-2023-004 - Oct 2025,1547000.0,TZS,2462.04,628.34,628.34,STF-003,STF-005,2025-10-19,INV-3409-2025-5896,Bank Transfer,TRF-20251017-5896,False,,
EXP-2025-05897,GRT-2023-004,PRJ-2023-008,ACT-0031,BDL-0101,ACC-5103,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-15,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-008 - Oct 2025,203000.0,TZS,2475.22,82.01,82.01,STF-006,STF-005,2025-10-16,INV-4934-2025-5897,Bank Transfer,TRF-20251015-5897,False,,
EXP-2025-05898,GRT-2024-001,PRJ-2024-002,ACT-0044,BDL-0085,ACC-5402,CC-PRG-AGR,LOC-KIL-004,FP-2025-10,2025-10-05,Utilities,,,,Utilities - PRJ-2024-002 - Oct 2025,459000.0,TZS,2523.48,181.89,181.89,STF-005,STF-005,2025-10-07,INV-8310-2025-5898,Bank Transfer,TRF-20251005-5898,False,,
EXP-2025-05899,GRT-2023-004,PRJ-2023-008,ACT-0031,BDL-0105,ACC-5201,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-10,Training Venue,VND-0119,,PRC-2025-2065,Training Venue - PRJ-2023-008 - Oct 2025,713000.0,TZS,2484.33,287.0,287.0,STF-002,STF-006,2025-10-12,INV-1080-2025-5899,Mobile Money,CHQ-44367,False,,
EXP-2025-05900,GRT-2024-001,PRJ-2024-002,ACT-0043,BDL-0086,ACC-5403,CC-PRG-AGR,LOC-KIL-004,FP-2025-10,2025-10-28,Communication,,,,Communication - PRJ-2024-002 - Oct 2025,76000.0,TZS,2524.4,30.11,30.11,STF-002,STF-003,2025-11-01,INV-9547-2025-5900,Bank Transfer,TRF-20251028-5900,False,,
EXP-2025-05901,GRT-2023-001,PRJ-2023-002,ACT-0006,BDL-0005,ACC-5002,CC-PRG-HLT,LOC-KIL-002,FP-2025-10,2025-10-06,Salary Payment,,STF-013,,Salary Payment - PRJ-2023-002 - Oct 2025,5732000.0,TZS,2519.62,2274.95,2274.95,STF-004,STF-002,2025-10-09,INV-4221-2025-5901,Bank Transfer,TRF-20251006-5901,False,,
EXP-2025-05902,GRT-2023-004,PRJ-2023-009,ACT-0037,BDL-0111,ACC-5405,CC-PRG-CLR,LOC-MAN-003,FP-2025-10,2025-10-09,Community Outreach,,,,Community Outreach - PRJ-2023-009 - Oct 2025,304000.0,TZS,2526.7,120.32,120.32,STF-001,STF-002,2025-10-11,INV-3337-2025-5902,Bank Transfer,TRF-20251009-5902,False,,
EXP-2025-05903,GRT-2023-003,PRJ-2023-013,ACT-0077,BDL-0072,ACC-5202,CC-PRG-HLT,LOC-ARU-001,FP-2025-10,2025-10-25,Training Materials,,,,Training Materials - PRJ-2023-013 - Oct 2025,122000.0,TZS,2529.19,48.24,48.24,STF-008,STF-002,2025-10-26,INV-7322-2025-5903,Cash,CHQ-24926,False,,
EXP-2025-05904,GRT-2023-004,PRJ-2023-008,ACT-0034,BDL-0111,ACC-5201,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-24,Training Venue,VND-0128,,,Training Venue - PRJ-2023-008 - Oct 2025,1085000.0,TZS,2528.86,429.05,429.05,STF-010,STF-003,2025-10-25,INV-5694-2025-5904,Cheque,CHQ-83986,False,,
EXP-2025-05905,GRT-2023-003,PRJ-2023-013,ACT-0079,BDL-0065,ACC-5201,CC-PRG-HLT,LOC-ARU-001,FP-2025-10,2025-10-21,Training Venue,VND-0008,,,Training Venue - PRJ-2023-013 - Oct 2025,2381000.0,TZS,2559.49,930.26,930.26,STF-009,STF-002,2025-10-24,INV-9562-2025-5905,Mobile Money,CHQ-93338,False,,
EXP-2025-05906,GRT-2023-001,PRJ-2023-001,ACT-0001,BDL-0005,ACC-5202,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-09,Training Materials,,,,Training Materials - PRJ-2023-001 - Oct 2025,77000.0,TZS,2459.35,31.31,31.31,STF-010,STF-002,2025-10-11,INV-9409-2025-5906,Cash,CHQ-49557,False,,
EXP-2025-05907,GRT-2024-001,PRJ-2024-002,ACT-0045,BDL-0086,ACC-5401,CC-PRG-AGR,LOC-KIL-004,FP-2025-10,2025-10-29,Office Rent,VND-0030,,,Office Rent - PRJ-2024-002 - Oct 2025,1991000.0,TZS,2519.7,327.82,327.82,STF-004,STF-005,2025-11-03,INV-2876-2025-5907,Cheque,CHQ-88207,False,,Potential duplicate entry
EXP-2025-05908,GRT-2023-004,PRJ-2023-008,ACT-0034,BDL-0108,ACC-5303,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-08,ICT Equipment,VND-0070,,,ICT Equipment - PRJ-2023-008 - Oct 2025,3014000.0,TZS,2509.79,1200.9,1200.9,STF-002,STF-004,2025-10-10,INV-4548-2025-5908,Bank Transfer,TRF-20251008-5908,False,,
EXP-2025-05909,GRT-2024-004,PRJ-2024-006,ACT-0067,BDL-0218,ACC-5403,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-03,Communication,,,,Communication - PRJ-2024-006 - Oct 2025,97000.0,TZS,2507.33,38.69,38.69,STF-009,STF-003,2025-10-07,INV-4597-2025-5909,Mobile Money,CHQ-59920,False,,
EXP-2025-05910,GRT-2024-002,PRJ-2024-004,ACT-0053,BDL-0154,ACC-5405,CC-PRG-CHP,LOC-MAN-004,FP-2025-10,2025-10-09,Community Outreach,,,,Community Outreach - PRJ-2024-004 - Oct 2025,830000.0,TZS,2507.08,331.06,331.06,STF-006,STF-005,2025-10-13,INV-9666-2025-5910,Mobile Money,CHQ-27435,False,,
EXP-2025-05911,GRT-2024-002,PRJ-2024-004,ACT-0053,BDL-0169,ACC-5103,CC-PRG-CHP,LOC-MAN-004,FP-2025-10,2025-10-06,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2024-004 - Oct 2025,512000.0,TZS,2465.97,207.63,207.63,STF-008,STF-004,2025-10-10,INV-7855-2025-5911,Mobile Money,CHQ-97932,False,,
EXP-2025-05912,GRT-2024-002,PRJ-2024-004,ACT-0049,BDL-0160,ACC-5201,CC-PRG-CHP,LOC-MAN-004,FP-2025-10,2025-10-07,Training Venue,VND-0045,,,Training Venue - PRJ-2024-004 - Oct 2025,1007000.0,TZS,2547.65,395.27,395.27,STF-004,STF-003,2025-10-10,INV-4556-2025-5912,Mobile Money,CHQ-13203,False,,
EXP-2025-05913,GRT-2022-003,PRJ-2023-003,ACT-0011,BDL-0051,ACC-5403,CC-PRG-HLT,LOC-KIL-003,FP-2025-10,2025-10-15,Communication,,,,Communication - PRJ-2023-003 - Oct 2025,202000.0,TZS,2487.74,81.2,81.2,STF-010,STF-002,2025-10-17,INV-3853-2025-5913,Bank Transfer,TRF-20251015-5913,False,,
EXP-2025-05914,GRT-2023-001,PRJ-2023-002,ACT-0006,BDL-0020,ACC-5405,CC-PRG-HLT,LOC-KIL-002,FP-2025-10,2025-10-18,Community Outreach,,,,Community Outreach - PRJ-2023-002 - Oct 2025,474000.0,TZS,2464.23,192.35,192.35,STF-001,STF-005,2025-10-19,INV-7145-2025-5914,Bank Transfer,TRF-20251018-5914,False,,
EXP-2025-05915,GRT-2023-004,PRJ-2023-008,ACT-0033,BDL-0112,ACC-5302,CC-PRG-CLR,LOC-MAN-002,FP-2025-10,2025-10-20,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2023-008 - Oct 2025,628000.0,TZS,2508.86,250.31,250.31,STF-010,STF-005,2025-10-22,INV-3204-2025-5915,Bank Transfer,TRF-20251020-5915,False,,
EXP-2025-05916,GRT-2022-003,PRJ-2023-003,ACT-0012,BDL-0058,ACC-5303,CC-PRG-HLT,LOC-KIL-003,FP-2025-10,2025-10-06,ICT Equipment,VND-0063,,,ICT Equipment - PRJ-2023-003 - Oct 2025,4483000.0,TZS,2474.46,1811.71,1811.71,STF-008,STF-004,2025-10-08,INV-9151-2025-5916,Mobile Money,CHQ-20327,False,,
EXP-2025-05917,GRT-2022-004,PRJ-2023-005,ACT-0018,BDL-0133,ACC-5103,CC-PRG-EDU,LOC-KIL-001,FP-2025-10,2025-10-26,Vehicle Fuel,,,,Vehicle Fuel - PRJ-2023-005 - Oct 2025,528000.0,TZS,2549.63,207.09,207.09,STF-001,STF-006,2025-10-27,INV-2884-2025-5917,Cheque,CHQ-49176,False,,
EXP-2025-05918,GRT-2023-005,PRJ-2023-010,ACT-0056,BDL-0144,ACC-5303,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-29,ICT Equipment,VND-0010,,,ICT Equipment - PRJ-2023-010 - Oct 2025,1040000.0,TZS,2536.41,410.03,410.03,STF-009,STF-006,2025-11-02,INV-9173-2025-5918,Mobile Money,CHQ-93606,False,,
EXP-2025-05919,GRT-2024-002,PRJ-2024-004,ACT-0051,BDL-0167,ACC-5303,CC-PRG-CHP,LOC-MAN-004,FP-2025-10,2025-10-21,ICT Equipment,VND-0021,,,ICT Equipment - PRJ-2024-004 - Oct 2025,3505000.0,TZS,2529.66,1385.56,1385.56,STF-010,STF-004,2025-10-25,INV-8712-2025-5919,Bank Transfer,TRF-20251021-5919,False,,
EXP-2025-05920,GRT-2024-001,PRJ-2024-002,ACT-0045,BDL-0092,ACC-5203,CC-PRG-AGR,LOC-KIL-004,FP-2025-10,2025-10-15,Facilitator Fee,,STF-022,,Facilitator Fee - PRJ-2024-002 - Oct 2025,333000.0,TZS,2520.05,132.14,132.14,STF-010,STF-002,2025-10-16,INV-3517-2025-5920,Mobile Money,CHQ-39397,False,,
EXP-2025-05921,GRT-2022-003,PRJ-2023-003,ACT-0013,BDL-0043,ACC-5401,CC-PRG-HLT,LOC-KIL-003,FP-2025-10,2025-10-31,Office Rent,VND-0136,,,Office Rent - PRJ-2023-003 - Oct 2025,1989000.0,TZS,2498.66,796.03,796.03,STF-005,STF-005,2025-11-01,INV-8115-2025-5921,Mobile Money,CHQ-76088,False,,
EXP-2025-05922,GRT-2024-002,PRJ-2024-004,ACT-0050,BDL-0164,ACC-5201,CC-PRG-CHP,LOC-MAN-004,FP-2025-10,2025-10-24,Training Venue,VND-0101,,PRC-2025-1670,Training Venue - PRJ-2024-004 - Oct 2025,10851000.0,TZS,2517.09,4310.93,4310.93,STF-003,STF-002,2025-10-26,INV-8536-2025-5922,Cheque,,False,,
EXP-2025-05923,GRT-2023-005,PRJ-2023-010,ACT-0054,BDL-0145,ACC-5405,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-11,Community Outreach,,,,Community Outreach - PRJ-2023-010 - Oct 2025,323000.0,TZS,2507.25,128.83,128.83,STF-004,STF-004,2025-10-13,INV-4737-2025-5923,Bank Transfer,TRF-20251011-5923,False,,
EXP-2025-05924,GRT-2024-001,PRJ-2024-001,ACT-0039,BDL-0096,ACC-5301,CC-PRG-AGR,LOC-MAN-001,FP-2025-10,2025-10-14,Medical Supplies,VND-0034,,PRC-2025-1072,,343000.0,TZS,2548.53,134.59,134.59,STF-008,STF-002,2025-10-19,INV-5251-2025-5924,Bank Transfer,TRF-20251014-5924,False,,
EXP-2025-05925,GRT-2024-001,PRJ-2024-001,ACT-0040,BDL-0097,ACC-5302,CC-PRG-AGR,LOC-MAN-001,FP-2025-10,2025-10-06,Agricultural Inputs,,,,Agricultural Inputs - PRJ-2024-001 - Oct 2025,889000.0,TZS,2516.41,353.28,353.28,STF-004,STF-003,2025-10-11,INV-2559-2025-5925,Cheque,CHQ-93133,False,,
EXP-2025-05926,GRT-2023-005,PRJ-2023-010,ACT-0056,BDL-0139,ACC-5401,CC-PRG-HLT,LOC-KIL-001,FP-2025-10,2025-10-19,Office Rent,VND-0042,,,Office Rent - PRJ-2023-010 - Oct 2025,1363000.0,TZS,2461.51,553.73,553.73,STF-010,STF-003,2025-10-20,INV-4092-2025-5926,Mobile Money,CHQ-67285,False,,
