procurement_id,grant_id,project_id,budget_line_id,vendor_id,location_id,period_id,status_id,procurement_type,description,quantity,unit,unit_price,total_value,currency,po_date,expected_delivery,actual_delivery,grn_reference,invoice_reference,invoice_date,payment_due_date,payment_date,expenditure_id,quotations_obtained,single_source_justified,committee_approval_ref,notes
PRC-2025-2327,GRT-2023-002,PRJ-2023-004,BDL-0034,VND-0103,LOC-ARU-002,FP-2025-07,STS-010,Quotation,Projector Epson for PRJ-2023-004,1,Boxes,1252000.0,1252000.0,TZS,2025-07-30,2025-08-20,08-30-2025,GRN-2025-2327,INV-VND-2025-2327,2025-09-03,03/10/2025,2025-09-27,EXP-40234,3,False,,
PRC-2025-2328,GRT-2021-001,PRJ-2023-007,BDL-0206,VND-0004,LOC-ARU-001,FP-2025-09,STS-001,Quotation,Projector Epson for PRJ-2023-007,1,Litres,1217800.0,1217800.0,TZS,2025-09-12,2025-10-27,,,,,,,,3,False,PC-2025-140,
PRC-2025-2329,GRT-2023-002,PRJ-2023-012,BDL-0034,VND-0084,LOC-ARU-001,FP-2025-01,STS-010,Tender,Toyota Hilux Double Cab for PRJ-2023-012,1,Kg,29349000.0,29349000.0,TZS,2025-01-16,2025-01-31,2025-02-14,GRN-2025-2329,,2025-02-16,2025-03-18,2025-03-16,EXP-99054,5,False,PC-2025-011,
PRC-2025-2330,GRT-2023-003,PRJ-2023-006,BDL-0073,VND-0021,LOC-KIL-001,FP-2025-04,STS-009,Quotation,Notebooks Pack for PRJ-2023-006,186,Pieces,8800.0,1636800.0,TZS,2025-04-26,2025-06-05,2025-06-10,GRN-2025-2330,,2025-06-15,2025-07-15,2025-07-13,EXP-61823,5,False,,
PRC-2025-2331,GRT-2023-004,PRJ-2023-009,BDL-0101,VND-0113,LOC-MAN-003,FP-2025-03,STS-009,Quotation,Flipchart Paper Pad for PRJ-2023-009,31,Sets,20400.0,632400.0,TZS,2025-03-24,2025-04-27,2025-05-02,GRN-2025-2331,INV-VND-2025-2331,2025-05-06,2025-06-05,,EXP-86964,4,False,,
PRC-2025-2332,GRT-2023-004,PRJ-2023-008,BDL-0103,VND-0070,LOC-MAN-002,FP-2025-02,STS-008,Direct Purchase,External Hard Drive for PRJ-2023-008,2,Boxes,183100.0,366200.0,TZS,2025-02-07,2025-02-17,2025-02-19,GRN-2025-2332,INV-VND-2025-2332,2025-02-20,,,,1,False,,
PRC-2025-2333,GRT-2023-001,PRJ-2023-001,BDL-0020,VND-0071,LOC-KIL-001,FP-2025-03,STS-009,Tender,Toyota Hilux Double Cab for PRJ-2023-001,1,Sets,34037000.0,34037000.0,TZS,2025-03-31,2025-04-08,2025-04-10,GRN-2025-2333,INV-VND-2025-2333,2025-04-17,2025-05-17,2025-05-17,EXP-85631,4,False,PC-2025-163,
PRC-2025-2334,GRT-2023-005,PRJ-2023-010,BDL-0150,VND-0136,LOC-KIL-001,FP-2025-04,STS-009,Tender,Paracetamol Tablets for PRJ-2023-010,190,Boxes,29400.0,5586000.0,TZS,2025-04-15,2025-05-18,2025-05-19,GRN-2025-2334,INV-VND-2025-2334,2025-05-24,2025-06-23,2025-06-18,EXP-98660,3,False,PC-2025-154,
PRC-2025-2335,GRT-2023-003,PRJ-2023-006,BDL-0077,VND-0073,LOC-KIL-001,FP-2025-03,STS-009,Quotation,Timber Planks for PRJ-2023-006,117,Units,15700.0,1836900.0,TZS,2025-03-14,2025-04-25,2025-05-10,GRN-2025-2335,INV-VND-2025-2335,2025-05-17,2025-06-16,2025-06-15,EXP-17847,5,False,PC-2025-006,
PRC-2025-2336,GRT-2023-002,PRJ-2023-012,BDL-0038,VND-0021,LOC-ARU-001,FP-2025-09,STS-010,Quotation,Indigenous Tree Seedlings for PRJ-2023-012,15136,Pieces,600.0,9081600.0,TZS,2025-09-19,2025-09-28,2025-10-05,GRN-2025-2336,INV-VND-2025-2336,2025-10-11,2025-11-10,2025-11-03,EXP-53631,4,False,PC-2025-165,
PRC-2025-2337,GRT-2023-001,PRJ-2023-002,BDL-0008,VND-0086,LOC-KIL-002,FP-2025-05,STS-010,Direct Purchase,Markers Set for PRJ-2023-002,25,Boxes,12300.0,307500.0,TZS,05-24-2025,2025-06-05,2025-06-10,GRN-2025-2337,INV-VND-2025-2337,2025-06-17,17-Jul-2025,2025-07-07,EXP-64767,1,False,,
PRC-2025-2338,GRT-2024-002,PRJ-2024-004,BDL-0165,VND-0079,LOC-MAN-004,FP-2025-05,STS-009,Quotation,Motorcycle Honda for PRJ-2024-004,1,Boxes,4263700.0,4263700.0,TZS,2025-05-12,2025-06-07,2025-06-09,GRN-2025-2338,INV-VND-2025-2338,2025-06-10,2025-07-10,2025-07-03,EXP-94510,3,False,PC-2025-067,
PRC-2025-2339,GRT-2024-003,PRJ-2024-005,BDL-0180,VND-0032,LOC-ARU-004,FP-2025-09,STS-006,Quotation,Bean Seeds 2kg for PRJ-2024-005,217,Kg,13000.0,2821000.0,TZS,2025-09-14,2025-10-16,,,,,,,,4,False,PC-2025-147,
PRC-2025-2340,GRT-2024-001,PRJ-2024-002,BDL-0095,VND-0050,LOC-KIL-004,FP-2025-09,STS-008,Direct Purchase,Markers Set for PRJ-2024-002,37,Units,11600.0,429200.0,TZS,23-Sep-2025,2025-10-21,2025-10-26,GRN-2025-2340,INV-VND-2025-2340,2025-11-02,,,,1,False,,
PRC-2025-2341,GRT-2023-002,PRJ-2023-012,BDL-0040,VND-0005,LOC-ARU-001,FP-2025-01,STS-010,Quotation,Printer Canon for PRJ-2023-012,1,Sets,797200.0,797200.0,TZS,2025-01-30,2025-02-22,2025-03-01,GRN-2025-2341,INV-VND-2025-2341,2025-03-02,2025-04-01,2025-03-24,EXP-63694,3,False,,
PRC-2025-2342,GRT-2023-002,PRJ-2023-004,BDL-0041,VND-0043,LOC-ARU-002,FP-2025-07,STS-006,Quotation,Motorcycle Honda for PRJ-2023-004,1,Kg,4424800.0,4424800.0,TZS,2025-07-28,2025-08-06,,,,,,,,4,False,PC-2025-128,
PRC-2025-2343,GRT-2023-005,PRJ-2023-010,BDL-0151,VND-0028,LOC-KIL-001,FP-2025-06,STS-007,Quotation,Office Desk for PRJ-2023-010,3,Boxes,721500.0,2164500.0,TZS,2025-06-26,2025-07-13,2025-07-13,GRN-2025-2343,,,,,,4,False,PC-2025-156,
PRC-2025-2344,GRT-2024-002,PRJ-2024-004,BDL-0169,VND-0076,LOC-MAN-004,FP-2025-03,STS-010,Tender,Indigenous Tree Seedlings for PRJ-2024-004,9323,Pieces,600.0,5593800.0,TZS,2025-03-22,2025-05-06,2025-05-07,GRN-2025-2344,INV-VND-2025-2344,2025-05-13,2025-06-12,2025-06-11,EXP-11124,3,False,PC-2025-030,
PRC-2025-2345,GRT-2024-002,PRJ-2024-003,BDL-0155,VND-0143,LOC-ARU-003,FP-2025-02,STS-010,Quotation,Fruit Tree Seedlings for PRJ-2024-003,2622,Pieces,1300.0,3408600.0,TZS,2025-02-06,2025-03-09,2025-03-24,GRN-2025-2345,INV-VND-2025-2345,2025-03-26,2025-04-25,,EXP-72266,5,False,PC-2025-132,
PRC-2025-2346,GRT-2023-001,PRJ-2023-002,BDL-0005,VND-0005,LOC-KIL-002,FP-2025-10,STS-004,Quotation,Manila Files Box for PRJ-2023-002,72,Sets,15700.0,-1130400.0,TZS,2025-10-11,2025-11-23,,,,,,,,3,False,PC-2025-089,
PRC-2025-2347,GRT-2024-004,PRJ-2024-006,BDL-0212,VND-0085,LOC-MAN-002,FP-2025-02,STS-009,Quotation,Pens and Pencils Box for PRJ-2024-006,97,Kg,11500.0,1115500.0,TZS,2025-02-15,2025-03-16,2025-03-17,GRN-2025-2347,INV-VND-2025-2347,2025-03-22,2025-04-21,2025-05-10,EXP-80876,3,False,PC-2025-100,
PRC-2025-2348,GRT-2024-002,PRJ-2024-003,BDL-0170,VND-0030,LOC-ARU-003,FP-2025-03,STS-005,Quotation,Improved Maize Seed 5kg for PRJ-2024-003,477,Pieces,16600.0,7918200.0,TZS,2025-03-05,2025-03-20,,,,,,,,6,False,PC-2025-071,
PRC-2025-2349,GRT-2024-004,PRJ-2024-006,BDL-0221,VND-0064,LOC-MAN-002,FP-2025-01,STS-009,Quotation,Vegetable Seed Pack for PRJ-2024-006,618,Units,7700.0,4758600.0,TZS,2025-01-16,2025-02-23,2025-02-23,GRN-2025-2349,INV-VND-2025-2338,2025-02-27,29/03/2025,2025-03-20,EXP-74189,5,False,,
PRC-2025-2350,GRT-2024-001,PRJ-2024-001,BDL-0084,VND-0057,LOC-MAN-001,FP-2025-07,STS-003,Quotation,Motorcycle Honda for PRJ-2024-001,1,Units,4060200.0,4060200.0,TZS,2025-07-09,2025-08-12,,,,,,,,4,False,,
PRC-2025-2351,GRT-2023-001,PRJ-2023-002,BDL-0003,VND-0139,LOC-KIL-002,FP-2025-09,STS-008,Quotation,Notebooks Pack for PRJ-2023-002,85,Boxes,9600.0,816000.0,TZS,2025-09-06,10-11-2025,2025-10-19,GRN-2025-2351,INV-VND-2025-2351,2025-10-23,,,,5,False,PC-2025-112,
PRC-2025-2352,GRT-2024-002,PRJ-2024-003,BDL-0160,VND-0045,LOC-ARU-003,FP-2025-10,STS-008,Quotation,Projector Epson for PRJ-2024-003,1,Boxes,1221600.0,1221600.0,TZS,2025-10-05,2025-11-11,2025-11-09,GRN-2025-2352,INV-VND-2025-2352,2025-11-15,,,,3,False,PC-2025-018,
PRC-2025-2353,GRT-2024-001,PRJ-2024-001,BDL-0095,VND-0136,LOC-MAN-001,FP-2025-04,STS-009,Quotation,Eucalyptus Seedlings for PRJ-2024-001,6311,Pieces,800.0,5048800.0,TZS,2025-04-26,2025-05-29,2025-06-13,GRN-2025-2353,INV-VND-2025-2353,2025-06-19,2025-07-19,2025-07-09,EXP-68694,4,False,PC-2025-037,
PRC-2025-2354,GRT-2022-004,PRJ-2023-005,BDL-0128,VND-0098,LOC-KIL-001,FP-2025-04,STS-009,Quotation,External Hard Drive for PRJ-2023-005,3,Sets,191100.0,573300.0,TZS,2025-04-01,2025-05-06,2025-05-11,GRN-2025-2354,INV-VND-2025-2354,2025-05-12,2025-06-11,2025-06-05,EXP-90954,4,False,,
PRC-2025-2355,GRT-2022-003,PRJ-2023-003,BDL-0046,VND-0114,LOC-KIL-003,FP-2025-02,STS-009,Quotation,Pens and Pencils Box for PRJ-2023-003,49,Sets,12000.0,588000.0,TZS,2025-02-08,2025-03-06,2025-03-12,GRN-2025-2355,INV-VND-2025-2355,2025-03-14,2025-04-13,09/04/2025,EXP-29197,3,False,PC-2025-154,
PRC-2025-2356,GRT-2024-002,PRJ-2024-004,BDL-0166,VND-0134,LOC-MAN-004,FP-2025-09,STS-009,Tender,Malaria Rapid Test Kits Box for PRJ-2024-004,88,Boxes,295200.0,25977600.0,TZS,2025-09-16,2025-10-17,2025-10-26,GRN-2025-2356,INV-VND-2025-2356,2025-10-31,2025-11-30,2025-11-23,EXP-71919,7,False,PC-2025-054,
PRC-2025-2357,GRT-2023-001,PRJ-2023-011,BDL-0021,VND-0086,LOC-MAN-001,FP-2025-09,STS-009,Quotation,Motorcycle Honda for PRJ-2023-011,1,Units,4530000.0,4530000.0,TZS,2025-09-08,2025-10-13,2025-10-28,GRN-2025-2357,INV-VND-2025-2357,2025-10-31,2025-11-30,22/11/2025,EXP-19602,3,False,,
PRC-2025-2358,GRT-2023-001,PRJ-2023-011,BDL-0007,VND-0106,LOC-MAN-001,FP-2025-09,STS-005,Quotation,Paint 20L for PRJ-2023-011,25,Kg,82200.0,2055000.0,TZS,2025-09-07,2025-09-18,,,,,,,,3,False,,
PRC-2025-2359,GRT-2023-005,PRJ-2023-010,BDL-0153,VND-0103,LOC-KIL-001,FP-2025-09,STS-009,Quotation,Toyota Land Cruiser 4x4 for PRJ-2023-010,1,Boxes,41747000.0,41747000.0,TZS,2025-09-28,2025-10-31,2025-11-06,GRN-2025-2359,INV-VND-2025-2359,2025-11-10,2025-12-10,2026-01-10,EXP-86187,7,False,PC-2025-007,
PRC-2025-2360,GRT-2023-002,PRJ-2023-012,BDL-0024,VND-0005,LOC-ARU-001,FP-2025-02,STS-006,Quotation,Timber Planks for PRJ-2023-012,191,Sets,16100.0,3075100.0,TZS,2025-02-18,2025-03-07,,,,,,,,3,False,,
PRC-2025-2361,GRT-2023-003,PRJ-2023-013,BDL-0072,VND-0044,LOC-ARU-001,FP-2025-08,STS-010,Quotation,Notebooks Pack for PRJ-2023-013,177,Kg,7800.0,1380600.0,TZS,2025-08-07,2025-09-07,2025-09-17,GRN-2025-2361,,2025-09-22,2025-10-22,2025-10-13,EXP-51381,4,False,PC-2025-023,
PRC-2025-2362,GRT-2023-001,PRJ-2023-011,BDL-0002,VND-0141,LOC-MAN-001,FP-2025-02,STS-010,Direct Purchase,External Hard Drive for PRJ-2023-011,2,Kg,179600.0,359200.0,TZS,2025-02-06,2025-02-23,2025-03-09,GRN-2025-2362,INV-VND-2025-2362,2025-03-15,2025-04-14,2025-04-13,EXP-43725,1,False,,
PRC-2025-2363,GRT-2024-002,PRJ-2024-003,BDL-0162,VND-0055,LOC-ARU-003,FP-2025-05,STS-009,Quotation,Paracetamol Tablets for PRJ-2024-003,340,Boxes,30400.0,10336000.0,TZS,2025-05-08,2025-06-08,2025-06-17,GRN-2025-2363,INV-VND-2025-2363,2025-06-24,2025-07-24,2025-07-20,EXP-87372,5,False,PC-2025-062,
PRC-2025-2364,GRT-2024-001,PRJ-2024-002,BDL-0095,VND-0117,LOC-KIL-004,FP-2025-01,STS-010,Quotation,Dell Laptop Computer for PRJ-2024-002,1,Units,2040100.0,2040100.0,TZS,2025-01-16,2025-03-02,2025-03-11,GRN-2025-2364,INV-VND-2025-2364,2025-03-12,2025-04-11,2025-04-03,EXP-74669,4,False,PC-2025-144,
PRC-2025-2365,GRT-2024-001,PRJ-2024-001,BDL-0098,VND-0085,LOC-MAN-001,FP-2025-03,STS-009,Quotation,Training Handouts Printing for PRJ-2024-001,376,Boxes,37800.0,14212800.0,TZS,2025-03-24,2025-05-01,2025-05-04,GRN-2025-2365,,2025-05-11,2025-06-10,2025-06-01,EXP-66012,6,False,PC-2025-154,
PRC-2025-2366,GRT-2023-002,PRJ-2023-012,BDL-0039,VND-0095,LOC-ARU-001,FP-2025-10,STS-009,Quotation,Paint 20L for PRJ-2023-012,26,Sets,94100.0,2446600.0,TZS,2025-10-09,2025-11-02,2025-11-02,GRN-2025-2366,INV-VND-2025-2366,2025-11-05,2025-12-05,2025-11-26,EXP-56358,3,False,PC-2025-177,
PRC-2025-2367,GRT-2023-001,PRJ-2023-011,BDL-0021,VND-0025,LOC-MAN-001,FP-2025-03,STS-009,Direct Purchase,Computer Accessories Set for PRJ-2023-011,1,Litres,322300.0,322300.0,TZS,2025-03-20,2025-04-10,2025-04-12,GRN-2025-2367,INV-VND-2025-2367,2025-04-19,2025-05-19,2025-05-16,EXP-87965,1,False,,
PRC-2025-2368,GRT-2024-002,PRJ-2024-004,BDL-0165,VND-0118,LOC-MAN-004,FP-2025-05,STS-007,Quotation,Vegetable Seed Pack for PRJ-2024-004,265,Litres,9300.0,2464500.0,TZS,2025-05-11,2025-06-04,2025-06-02,GRN-2025-2368,,,,,,3,False,PC-2025-173,
PRC-2025-2369,GRT-2022-003,PRJ-2023-003,BDL-0057,VND-0050,LOC-KIL-003,FP-2025-03,STS-002,Quotation,Medical Gloves Box for PRJ-2023-003,173,Sets,41200.0,7127600.0,TZS,2025-03-07,2025-04-07,,,,,,,,4,False,PC-2025-031,
PRC-2025-2370,GRT-2024-004,PRJ-2024-006,BDL-0217,VND-0139,LOC-MAN-002,FP-2025-10,STS-008,Quotation,Toyota Hilux Double Cab for PRJ-2024-006,1,Units,36601000.0,36601000.0,TZS,2025-10-06,2025-10-24,2025-10-30,GRN-2025-2370,INV-VND-2025-2370,2025-11-04,,,,3,False,PC-2025-145,
PRC-2025-2371,GRT-2024-003,PRJ-2024-005,BDL-0177,VND-0105,LOC-ARU-004,FP-2025-05,STS-009,Quotation,Projector Epson for PRJ-2024-005,1,Units,1297300.0,1297300.0,TZS,2025-05-03,2025-06-16,2025-06-21,GRN-2025-2371,INV-VND-2025-2371,2025-06-24,2025-07-24,2025-08-22,EXP-46134,4,False,,
PRC-2025-2372,GRT-2023-001,PRJ-2023-002,BDL-0002,VND-0035,LOC-KIL-002,FP-2025-04,STS-007,Quotation,Fruit Tree Seedlings for PRJ-2023-002,3084,Pieces,1200.0,3700800.0,TZS,04-18-2025,2025-05-04,2025-05-05,GRN-2025-2372,,,,,,4,False,PC-2025-137,
PRC-2025-2373,GRT-2024-003,PRJ-2024-005,BDL-0183,VND-0129,LOC-ARU-004,FP-2025-03,STS-007,Quotation,Bean Seeds 2kg for PRJ-2024-005,437,Units,11000.0,4807000.0,TZS,2025-03-29,2025-04-05,2025-04-14,GRN-2025-2373,,,,,,5,False,,
PRC-2025-2374,GRT-2023-001,PRJ-2023-011,BDL-0021,VND-0062,LOC-MAN-001,FP-2025-09,STS-010,Quotation,Cement Bags for PRJ-2023-011,339,Litres,29500.0,10000500.0,TZS,2025-09-19,2025-10-02,2025-10-03,GRN-2025-2374,INV-VND-2025-2374,2025-10-06,2025-11-05,2025-10-31,EXP-76511,3,False,PC-2025-021,
PRC-2025-2375,GRT-2023-002,PRJ-2023-012,BDL-0025,VND-0027,LOC-ARU-001,FP-2025-01,STS-003,Quotation,Office Chair for PRJ-2023-012,7,Units,319200.0,2234400.0,TZS,2025-01-29,2025-02-13,,,,,,,,3,False,,
PRC-2025-2376,GRT-2023-004,PRJ-2023-008,BDL-0118,VND-0123,LOC-MAN-002,FP-2025-03,STS-001,Quotation,Iron Sheets for PRJ-2023-008,91,Kg,46500.0,4231500.0,TZS,2025-03-30,2025-04-22,,,,,,,,3,False,,
PRC-2025-2377,GRT-2024-001,PRJ-2024-001,BDL-0092,VND-0066,LOC-MAN-001,FP-2025-05,STS-005,Quotation,Training Handouts Printing for PRJ-2024-001,212,Units,38900.0,8246800.0,TZS,2025-05-08,2025-05-25,,,,,,,,7,False,PC-2025-102,
PRC-2025-2378,GRT-2024-001,PRJ-2024-007,BDL-0098,VND-0127,LOC-ARU-002,FP-2025-09,STS-007,Direct Purchase,Pens and Pencils Box for PRJ-2024-007,35,Kg,11100.0,388500.0,TZS,2025-09-29,2025-10-06,2025-10-20,GRN-2025-2378,,,,,,1,False,,
PRC-2025-2379,GRT-2023-004,PRJ-2023-008,BDL-0116,VND-0076,LOC-MAN-002,FP-2025-08,STS-009,Direct Purchase,Manila Files Box for PRJ-2023-008,26,Litres,14800.0,384800.0,TZS,2025-08-05,2025-09-11,2025-09-13,GRN-2025-2379,INV-VND-2025-2379,2025-09-14,2025-10-14,2025-10-11,EXP-11285,1,False,,
PRC-2025-2380,GRT-2024-003,PRJ-2024-005,BDL-0186,VND-0097,LOC-ARU-004,FP-2025-07,STS-009,Direct Purchase,Markers Set for PRJ-2024-005,23,Kg,11100.0,255300.0,TZS,2025-07-05,2025-07-13,2025-07-17,GRN-2025-2380,INV-VND-2025-2380,2025-07-22,2025-08-21,2025-08-21,EXP-22574,1,False,,
PRC-2025-2381,GRT-2023-004,PRJ-2023-009,BDL-0100,VND-0105,LOC-MAN-003,FP-2025-03,STS-009,Quotation,Conference Table for PRJ-2023-009,1,Boxes,1351600.0,1351600.0,TZS,2025-03-24,2025-04-03,2025-04-18,GRN-2025-2381,INV-VND-2025-2381,2025-04-22,2025-05-22,2025-05-18,EXP-80829,4,False,PC-2025-147,
PRC-2025-2382,GRT-2023-002,PRJ-2023-004,BDL-0037,VND-0137,LOC-ARU-002,FP-2025-02,STS-009,Quotation,Fruit Tree Seedlings for PRJ-2023-004,3207,Litres,1300.0,4169100.0,TZS,2025-02-03,2025-03-17,2025-03-27,GRN-2025-2382,INV-VND-2025-2382,2025-03-31,2025-04-30,,EXP-78980,3,False,,
PRC-2025-2383,GRT-2024-002,PRJ-2024-003,BDL-0168,VND-0044,LOC-ARU-003,FP-2025-04,STS-001,Quotation,Paracetamol Tablets for PRJ-2024-003,209,Kg,30600.0,6395400.0,TZS,2025-04-20,2025-05-27,,,,,,,,5,False,PC-2025-123,
PRC-2025-2384,GRT-2023-002,PRJ-2023-012,BDL-0024,VND-0042,LOC-ARU-001,FP-2025-02,STS-009,Quotation,Markers Set for PRJ-2023-012,56,Sets,12700.0,711200.0,TZS,20/02/2025,2025-03-23,04/04/2025,GRN-2025-2384,INV-VND-2025-2384,10/04/2025,2025-05-10,03-May-2025,EXP-17010,3,False,,
PRC-2025-2385,GRT-2023-004,PRJ-2023-008,BDL-0103,VND-0046,LOC-MAN-002,FP-2025-10,STS-003,Quotation,Improved Maize Seed 5kg for PRJ-2023-008,836,Boxes,19800.0,16552800.0,TZS,2025-10-06,2025-11-20,,,,,,,,3,False,PC-2025-174,
PRC-2025-2386,GRT-2023-002,PRJ-2023-012,BDL-0038,VND-0134,LOC-ARU-001,FP-2025-10,STS-010,Quotation,Paint 20L for PRJ-2023-012,37,Pieces,78000.0,2886000.0,TZS,2025-10-01,2025-11-07,2025-11-16,GRN-2025-2386,INV-VND-2025-2386,2025-11-17,12-17-2025,2025-12-17,EXP-11841,5,False,,
PRC-2025-2387,GRT-2024-002,PRJ-2024-003,BDL-0161,VND-0098,LOC-ARU-003,FP-2025-09,STS-010,Quotation,HP Desktop Computer for PRJ-2024-003,1,Boxes,1372900.0,1372900.0,TZS,2025-09-07,2025-09-30,2025-10-05,GRN-2025-2387,INV-VND-2025-2387,2025-10-11,2025-11-10,2025-11-09,EXP-86338,4,False,,
PRC-2025-2388,GRT-2024-001,PRJ-2024-002,BDL-0085,VND-0118,LOC-KIL-004,FP-2025-06,STS-009,Quotation,Iron Sheets for PRJ-2024-002,72,Litres,41700.0,3002400.0,TZS,2025-06-04,2025-07-15,2025-07-22,GRN-2025-2388,INV-VND-2025-2388,2025-07-25,2025-08-24,2025-08-14,EXP-88036,3,False,PC-2025-001,
PRC-2025-2389,GRT-2023-001,PRJ-2023-011,BDL-0011,VND-0022,LOC-MAN-001,FP-2025-09,STS-004,Quotation,Cement Bags for PRJ-2023-011,323,Units,30800.0,9948400.0,TZS,13-Sep-2025,2025-10-23,,,,,,,,5,False,PC-2025-049,
PRC-2025-2390,GRT-2023-003,PRJ-2023-013,BDL-0077,VND-0013,LOC-ARU-001,FP-2025-07,STS-009,Quotation,Sunflower Seeds 1kg for PRJ-2023-013,226,Litres,16400.0,3706400.0,TZS,2025-07-10,2025-07-21,2025-07-30,GRN-2025-2390,INV-VND-2025-2390,2025-07-31,2025-08-30,2025-08-30,EXP-74683,3,False,PC-2025-024,
PRC-2025-2391,GRT-2023-005,PRJ-2023-010,BDL-0140,VND-0060,LOC-KIL-001,FP-2025-06,STS-010,Direct Purchase,External Hard Drive for PRJ-2023-010,2,Pieces,197200.0,394400.0,TZS,2025-06-14,2025-07-01,2025-07-08,GRN-2025-2391,INV-VND-2025-2391,2025-07-15,2025-08-14,2025-08-07,EXP-25642,1,False,,
PRC-2025-2392,GRT-2021-001,PRJ-2023-007,BDL-0200,VND-0102,LOC-ARU-001,FP-2025-07,STS-010,Quotation,Printer Canon for PRJ-2023-007,1,Pieces,823100.0,823100.0,TZS,2025-07-18,2025-08-01,2025-08-05,GRN-2025-2392,INV-VND-2025-2392,2025-08-06,2025-09-05,2025-08-30,EXP-88329,3,False,PC-2025-085,
PRC-2025-2393,GRT-2021-001,PRJ-2023-007,BDL-0205,VND-0087,LOC-ARU-001,FP-2025-06,STS-009,Tender,Toyota Land Cruiser 4x4 for PRJ-2023-007,1,Boxes,50894800.0,50894800.0,TZS,2025-06-03,2025-06-19,2025-06-30,GRN-2025-2393,INV-VND-2025-2393,2025-07-06,2025-08-05,2025-07-27,EXP-65767,7,False,PC-2025-031,
PRC-2025-2394,GRT-2023-001,PRJ-2023-011,BDL-0014,VND-0002,LOC-MAN-001,FP-2025-06,STS-009,Quotation,Indigenous Tree Seedlings for PRJ-2023-011,7196,Kg,700.0,5037200.0,TZS,17/06/2025,2025-07-03,2025-07-10,GRN-2025-2394,INV-VND-2025-2394,2025-07-15,2025-08-14,2025-08-05,EXP-40436,6,False,PC-2025-101,
PRC-2025-2395,GRT-2023-001,PRJ-2023-001,BDL-0006,VND-0117,LOC-KIL-001,FP-2025-04,STS-005,Quotation,Notebooks Pack for PRJ-2023-001,194,Litres,9000.0,1746000.0,TZS,2025-04-28,2025-06-08,,,,,,,,4,False,PC-2025-115,
PRC-2025-2396,GRT-2023-002,PRJ-2023-004,BDL-0029,VND-0010,LOC-ARU-002,FP-2025-10,STS-010,Quotation,Improved Maize Seed 5kg for PRJ-2023-004,767,Pieces,18900.0,14496300.0,TZS,2025-10-04,2025-10-30,2025-10-28,GRN-2025-2396,INV-VND-2025-2396,2025-11-01,2025-12-01,2025-11-28,EXP-56423,5,False,PC-2025-191,
PRC-2025-2397,GRT-2024-002,PRJ-2024-003,BDL-0167,VND-0037,LOC-ARU-003,FP-2025-03,STS-005,Quotation,Conference Table for PRJ-2024-003,1,Boxes,1346500.0,1346500.0,TZS,2025-03-03,2025-04-10,,,,,,,,3,False,,
PRC-2025-2398,GRT-2023-004,PRJ-2023-008,BDL-0100,VND-0092,LOC-MAN-002,FP-2025-08,STS-006,Quotation,Pens and Pencils Box for PRJ-2023-008,59,Units,12600.0,743400.0,TZS,2025-08-17,2025-08-27,,,,,,,,4,False,PC-2025-165,
PRC-2025-2399,GRT-2024-003,PRJ-2024-005,BDL-0186,VND-0003,LOC-ARU-004,FP-2025-05,STS-009,Quotation,Bean Seeds 2kg for PRJ-2024-005,267,Units,12700.0,3390900.0,TZS,2025-05-27,2025-06-28,2025-07-01,GRN-2025-2399,INV-VND-2025-2399,2025-07-08,2025-08-07,2025-08-04,EXP-38784,4,False,PC-2025-084,
PRC-2025-2400,GRT-2023-004,PRJ-2023-008,BDL-0101,VND-0014,LOC-MAN-002,FP-2025-07,STS-004,Quotation,Cement Bags for PRJ-2023-008,277,Sets,25300.0,7008100.0,TZS,2025-07-10,2025-07-25,,,,,,,,3,False,PC-2025-023,
PRC-2025-2401,GRT-2024-001,PRJ-2024-001,BDL-0095,VND-0126,LOC-MAN-001,FP-2025-09,STS-006,Quotation,Office Chair for PRJ-2024-001,11,Boxes,286600.0,3152600.0,TZS,2025-09-15,2025-10-04,,,,,,,,5,False,PC-2025-067,
PRC-2025-2402,GRT-2023-004,PRJ-2023-009,BDL-0113,VND-0025,LOC-MAN-003,FP-2025-08,STS-009,Tender,Toyota Land Cruiser 4x4 for PRJ-2023-009,1,Pieces,50451000.0,50451000.0,TZS,2025-08-10,2025-09-10,2025-09-08,GRN-2025-2402,INV-VND-2025-2402,2025-09-12,2025-10-12,2025-10-03,EXP-10190,6,False,PC-2025-118,
PRC-2025-2403,GRT-2024-001,PRJ-2024-001,BDL-0084,VND-0103,LOC-MAN-001,FP-2025-06,STS-007,Quotation,Paint 20L for PRJ-2024-001,20,Sets,76700.0,1534000.0,TZS,2025-06-03,2025-07-18,2025-07-25,GRN-2025-2403,,,,,,4,False,PC-2025-099,
PRC-2025-2404,GRT-2022-003,PRJ-2023-003,BDL-0047,VND-0024,LOC-KIL-003,FP-2025-06,STS-001,Quotation,Reams of A4 Paper for PRJ-2023-003,395,Kg,5400.0,2133000.0,TZS,2025-06-14,2025-06-22,,,,,,,,4,False,,
PRC-2025-2405,GRT-2023-002,PRJ-2023-004,BDL-0026,VND-0083,LOC-ARU-002,FP-2025-10,STS-005,Quotation,Markers Set for PRJ-2023-004,49,Litres,10900.0,534100.0,TZS,2025-10-07,2025-10-22,,,,,,,,4,False,,
